Station,utm_e,utm_n,height,utm_z
12697,355976.06606,5015445.04569,0,ON-9
12698,363027.59699,5024898.61923,0,ON-9
12699,350442.22636,5020222.96367,0,ON-9
12700,363108.89834,5015678.19502,0,ON-9
12701,365214.25167,5028674.72293,0,ON-9
12702,365458.05340,5028775.05049,0,ON-9
12703,364858.28317,5026813.16324,0,ON-9
12704,368237.45060,5015640.75503,0,ON-9
12705,366747.92109,5028960.34137,0,ON-9
12706,382221.34420,5036522.51714,0,ON-9
12707,350980.55515,5017967.03527,0,ON-9
12708,350970.13641,5017977.30290,0,ON-9
12709,350982.56189,5017961.74725,0,ON-9
12710,365210.20840,5026648.48589,0,ON-9
12711,348091.44294,5014546.80406,0,ON-9
12712,371725.90580,5032685.14063,0,ON-9
12713,349033.12653,5030348.01727,0,ON-9
12714,350017.34714,5029272.94461,0,ON-9
12715,349806.14859,5029502.84392,0,ON-9
12716,349045.15997,5030392.60817,0,ON-9
12717,348047.31539,5031392.54734,0,ON-9
12718,345569.34641,5034057.19518,0,ON-9
12719,373505.58094,5023815.28727,0,ON-9
12720,372507.37020,5033044.83519,0,ON-9
12721,364943.22543,5020368.71299,0,ON-9
12722,364945.54613,5020367.98161,0,ON-9
12723,364232.73675,5019974.71489,0,ON-9
12724,364234.63929,5019973.28346,0,ON-9
12725,364234.01795,5019973.14041,0,ON-9
12726,364232.59802,5019974.20683,0,ON-9
12727,364233.34905,5019974.47820,0,ON-9
12728,364233.17400,5019974.47820,0,ON-9
12729,365994.59117,5020944.74487,0,ON-9
12730,365841.88650,5020861.04464,0,ON-9
12731,364383.85072,5020054.74576,0,ON-9
12732,364558.80884,5020153.72223,0,ON-9
12733,365210.25398,5020515.63349,0,ON-9
12734,365261.33194,5020542.91417,0,ON-9
12735,350572.52307,5021105.97704,0,ON-9
12736,366664.13527,5030773.84883,0,ON-9
12737,367507.05317,5031403.59786,0,ON-9
12738,367440.16156,5031364.02266,0,ON-9
12739,367092.40552,5031145.50305,0,ON-9
12740,366792.45122,5030961.27673,0,ON-9
12741,366968.15730,5031069.33263,0,ON-9
12742,366960.62088,5031064.52348,0,ON-9
12743,367304.53902,5031279.53791,0,ON-9
12744,367361.88189,5031318.03844,0,ON-9
12745,367359.11088,5031315.47551,0,ON-9
12746,367350.97838,5031309.00659,0,ON-9
12747,367408.13546,5031343.44327,0,ON-9
12748,367184.83455,5031204.53146,0,ON-9
12749,367240.06085,5031241.32193,0,ON-9
12750,367192.47663,5031209.63838,0,ON-9
12751,367137.87935,5031173.55696,0,ON-9
12752,367606.90059,5031468.04242,0,ON-9
12753,368092.50781,5027895.31667,0,ON-9
12754,348150.28043,5014060.73857,0,ON-9
12755,372243.35615,5029262.52367,0,ON-9
12756,372243.80728,5029261.10163,0,ON-9
12757,372245.23434,5029262.67060,0,ON-9
12758,371516.57448,5029182.55402,0,ON-9
12759,369988.21445,5029119.47110,0,ON-9
12760,369987.54555,5029119.47110,0,ON-9
12761,369917.18079,5029121.18460,0,ON-9
12762,369917.83356,5029121.42717,0,ON-9
12763,369916.64254,5029122.14669,0,ON-9
12764,371120.98205,5029136.28501,0,ON-9
12765,371120.37939,5029136.96386,0,ON-9
12766,371121.76252,5029137.84594,0,ON-9
12767,371120.60943,5029136.44639,0,ON-9
12768,371120.21640,5029136.02712,0,ON-9
12769,373192.01644,5029367.16604,0,ON-9
12770,371440.12887,5029172.85635,0,ON-9
12771,372600.79047,5029302.91998,0,ON-9
12772,372636.62067,5029305.01914,0,ON-9
12773,371640.24022,5029195.67568,0,ON-9
12774,371778.64983,5029209.91537,0,ON-9
12775,369895.24842,5029124.35053,0,ON-9
12776,370247.09717,5029121.69128,0,ON-9
12777,370037.01698,5029121.46192,0,ON-9
12778,372065.85944,5029241.81347,0,ON-9
12779,372208.79595,5029256.69424,0,ON-9
12780,372043.41357,5029236.71213,0,ON-9
12781,372013.69290,5029234.03114,0,ON-9
12782,373363.48257,5029422.75276,0,ON-9
12783,373364.20959,5029424.08613,0,ON-9
12784,373364.20959,5029424.39897,0,ON-9
12785,373364.66755,5029424.08120,0,ON-9
12786,373364.42982,5029424.97459,0,ON-9
12787,373364.54523,5029426.73569,0,ON-9
12788,373366.36121,5029423.41064,0,ON-9
12789,373365.06385,5029425.21950,0,ON-9
12790,373364.83528,5029425.02466,0,ON-9
12791,373363.89675,5029425.33750,0,ON-9
12792,373364.07389,5029424.56544,0,ON-9
12793,373365.16183,5029424.57849,0,ON-9
12794,373362.98730,5029424.86103,0,ON-9
12795,373365.14812,5029424.39897,0,ON-9
12796,373365.15408,5029424.64778,0,ON-9
12797,373364.59334,5029424.61478,0,ON-9
12798,373365.06385,5029423.88170,0,ON-9
12799,373365.67615,5029425.26066,0,ON-9
12800,373256.25751,5029374.66749,0,ON-9
12801,373256.56425,5029373.56697,0,ON-9
12802,373256.73944,5029373.54570,0,ON-9
12803,378063.76084,5006580.71630,0,ON-9
12804,378063.09195,5006581.38520,0,ON-9
12805,378063.85040,5006580.83875,0,ON-9
12806,381539.80894,5008792.05615,0,ON-9
12807,381703.33464,5008900.97606,0,ON-9
12808,382944.53261,5009662.69086,0,ON-9
12809,377891.48047,5006480.33048,0,ON-9
12810,376773.04221,5005482.38348,0,ON-9
12811,383360.64873,5009911.30556,0,ON-9
12812,361093.39602,5023716.54370,0,ON-9
12813,350463.43207,5022687.85589,0,ON-9
12814,350436.26046,5022661.39932,0,ON-9
12815,356784.15450,5015804.14810,0,ON-9
12816,369002.15474,5031702.01259,0,ON-9
12817,369106.14039,5031767.79599,0,ON-9
12818,367267.46276,5030658.21683,0,ON-9
12819,367296.26787,5030674.54467,0,ON-9
12820,365872.79507,5029936.65071,0,ON-9
12821,365849.44224,5029927.19117,0,ON-9
12822,365858.72574,5029930.73888,0,ON-9
12823,367594.13843,5030855.35263,0,ON-9
12824,366599.32704,5030260.63209,0,ON-9
12825,366614.41243,5030274.65211,0,ON-9
12826,366170.24041,5030069.37452,0,ON-9
12827,366232.93470,5030095.83618,0,ON-9
12828,366208.91977,5030084.96334,0,ON-9
12829,366988.09744,5030489.28123,0,ON-9
12830,367036.63095,5030519.22936,0,ON-9
12831,368406.41278,5031343.67906,0,ON-9
12832,368233.49415,5031238.10748,0,ON-9
12833,368233.52580,5031239.43212,0,ON-9
12834,367536.35838,5030820.90086,0,ON-9
12835,366700.14544,5030329.58315,0,ON-9
12836,366691.65501,5030325.78097,0,ON-9
12837,366691.30817,5030324.67100,0,ON-9
12838,368130.64455,5031177.91126,0,ON-9
12839,367145.79903,5030586.17877,0,ON-9
12840,367179.52263,5030605.95534,0,ON-9
12841,366331.44442,5030137.60194,0,ON-9
12842,366328.09994,5030135.59526,0,ON-9
12843,366351.51131,5030145.62870,0,ON-9
12844,367509.44041,5030803.18216,0,ON-9
12845,366772.92272,5030366.75352,0,ON-9
12846,366738.46272,5030346.77853,0,ON-9
12847,366741.42104,5030350.28654,0,ON-9
12848,366739.11331,5030348.14174,0,ON-9
12849,369539.75391,5032030.82115,0,ON-9
12850,367116.70724,5030569.90879,0,ON-9
12851,367116.70724,5030568.57100,0,ON-9
12852,365712.71680,5029866.64850,0,ON-9
12853,374907.38789,4996043.69030,0,ON-9
12854,369504.76887,5010331.60328,0,ON-9
12855,384657.67368,5034784.99841,0,ON-9
12856,373762.83634,5026163.74375,0,ON-9
12857,369711.67085,5025574.29221,0,ON-9
12858,369711.05855,5025575.86669,0,ON-9
12859,369710.38965,5025575.19780,0,ON-9
12860,369710.72410,5025573.81884,0,ON-9
12861,372449.72084,5024763.72526,0,ON-9
12862,377427.04656,5014659.73547,0,ON-9
12863,384841.65270,5034524.87642,0,ON-9
12864,366905.86238,5031307.68335,0,ON-9
12865,371026.50390,5032523.57503,0,ON-9
12866,345594.88045,5011269.76329,0,ON-9
12867,365057.80896,5029464.80204,0,ON-9
12868,368671.04365,5016145.10850,0,ON-9
12869,368670.43135,5016145.34519,0,ON-9
12870,368720.50524,5016225.27881,0,ON-9
12871,368702.49509,5016198.95727,0,ON-9
12872,368627.64977,5016072.76304,0,ON-9
12873,368638.31563,5016086.19302,0,ON-9
12874,382003.03800,5032549.93600,0,ON-9
12875,365208.30690,5016773.18000,0,ON-9
12876,356161.95538,5016868.79209,0,ON-9
12877,369214.49827,5033768.95330,0,ON-9
12878,390383.49214,5009504.72509,0,ON-9
12879,379314.88564,5002498.84645,0,ON-9
12880,368575.87363,5025760.82352,0,ON-9
12881,365300.47228,5027181.77224,0,ON-9
12882,365307.59289,5027170.56459,0,ON-9
12883,354972.80376,5017221.86561,0,ON-9
12884,355091.60241,5017161.72311,0,ON-9
12885,343535.81923,5014009.42019,0,ON-9
12886,344730.42464,5012675.47315,0,ON-9
12887,366561.22346,5030325.03613,0,ON-9
12888,355307.46107,5015892.37364,0,ON-9
12889,368102.57457,5032933.94171,0,ON-9
12890,368196.60531,5032978.30011,0,ON-9
12891,369629.81993,5033575.07936,0,ON-9
12892,379714.81843,5037777.85558,0,ON-9
12893,379629.22588,5037747.72337,0,ON-9
12894,380970.07175,5037201.59140,0,ON-9
12895,380969.40285,5037202.26030,0,ON-9
12896,380970.07175,5037200.92250,0,ON-9
12897,380954.68713,5037222.99608,0,ON-9
12898,380902.49872,5037302.37409,0,ON-9
12899,378027.94781,5035851.24002,0,ON-9
12900,381996.18905,5037994.94886,0,ON-9
12901,381994.89932,5037997.79781,0,ON-9
12902,381999.25123,5037996.24751,0,ON-9
12903,379164.40665,5036157.25940,0,ON-9
12904,379164.40665,5036155.92160,0,ON-9
12905,379165.21447,5036157.30056,0,ON-9
12906,379167.25474,5036156.58850,0,ON-9
12907,379167.25474,5036162.43796,0,ON-9
12908,379169.33625,5036151.48532,0,ON-9
12909,379164.26773,5036157.30056,0,ON-9
12910,379861.74584,5036472.91869,0,ON-9
12911,379861.74584,5036471.58090,0,ON-9
12912,379859.73916,5036473.58759,0,ON-9
12913,379862.41474,5036470.91200,0,ON-9
12914,379861.74584,5036470.91200,0,ON-9
12915,379860.40805,5036471.58090,0,ON-9
12916,379861.74584,5036472.91869,0,ON-9
12917,379861.07695,5036470.91200,0,ON-9
12918,379861.07695,5036472.24980,0,ON-9
12919,379862.41474,5036471.58090,0,ON-9
12920,379859.73916,5036471.58090,0,ON-9
12921,379860.40805,5036470.91200,0,ON-9
12922,379860.26913,5036471.81759,0,ON-9
12923,379860.40805,5036471.58090,0,ON-9
12924,379860.74250,5036471.34421,0,ON-9
12925,379860.40805,5036470.24311,0,ON-9
12926,379861.85238,5036470.91497,0,ON-9
12927,379861.25200,5036472.59990,0,ON-9
12928,379860.74250,5036471.26192,0,ON-9
12929,379861.40843,5036471.80288,0,ON-9
12930,379860.74250,5036470.93987,0,ON-9
12931,379860.29557,5036471.35744,0,ON-9
12932,379860.74250,5036472.25129,0,ON-9
12933,379861.28524,5036471.30953,0,ON-9
12934,379860.04241,5036472.04407,0,ON-9
12935,379860.26913,5036470.87084,0,ON-9
12936,379861.28895,5036471.58090,0,ON-9
12937,379861.18943,5036470.91051,0,ON-9
12938,379861.83540,5036471.03445,0,ON-9
12939,379861.21587,5036471.81759,0,ON-9
12940,379860.74250,5036471.34195,0,ON-9
12941,379860.74250,5036470.46358,0,ON-9
12942,379860.74250,5036471.35744,0,ON-9
12943,379860.74251,5036471.58089,0,ON-9
12944,379859.73916,5036472.91869,0,ON-9
12945,379861.68925,5036471.81759,0,ON-9
12946,379859.73916,5036472.91869,0,ON-9
12947,379861.07695,5036470.24311,0,ON-9
12948,379859.07026,5036472.91869,0,ON-9
12949,379861.74584,5036472.24980,0,ON-9
12950,379860.40805,5036471.58090,0,ON-9
12951,379861.07695,5036471.58090,0,ON-9
12952,379860.74250,5036471.03445,0,ON-9
12953,379861.09259,5036473.49964,0,ON-9
12954,379860.74250,5036472.70660,0,ON-9
12955,379860.19605,5036472.12735,0,ON-9
12956,379861.07695,5036470.24311,0,ON-9
12957,379859.73916,5036470.24311,0,ON-9
12958,379861.07695,5036472.91869,0,ON-9
12959,379861.74584,5036471.58090,0,ON-9
12960,379861.07695,5036471.58090,0,ON-9
12961,379861.74584,5036471.58090,0,ON-9
12962,379859.73916,5036470.24311,0,ON-9
12963,379863.26857,5036473.03612,0,ON-9
12964,383340.98116,5038948.66112,0,ON-9
12965,376556.24644,5035056.98545,0,ON-9
12966,376556.49945,5035056.53739,0,ON-9
12967,376556.35496,5035056.24084,0,ON-9
12968,376556.18765,5035056.72797,0,ON-9
12969,376555.83712,5035057.07850,0,ON-9
12970,376554.82749,5035055.58139,0,ON-9
12971,376557.65441,5035057.34961,0,ON-9
12972,376556.32422,5035055.98505,0,ON-9
12973,376556.32711,5035055.53681,0,ON-9
12974,381375.65749,5037512.51558,0,ON-9
12975,382886.41734,5038663.60159,0,ON-9
12976,382891.80714,5038667.12170,0,ON-9
12977,382890.46935,5038666.45280,0,ON-9
12978,382890.46935,5038667.12170,0,ON-9
12979,382891.13825,5038667.12170,0,ON-9
12980,382891.13825,5038668.45949,0,ON-9
12981,382890.80386,5038666.45294,0,ON-9
12982,382890.75790,5038666.48352,0,ON-9
12983,382891.35025,5038665.90635,0,ON-9
12984,382890.05772,5038665.42456,0,ON-9
12985,382888.39309,5038665.80611,0,ON-9
12986,382893.14274,5038666.96707,0,ON-9
12987,382892.64050,5038666.95397,0,ON-9
12988,382891.66217,5038666.45280,0,ON-9
12989,382891.35025,5038666.45280,0,ON-9
12990,382890.46935,5038667.12170,0,ON-9
12991,382891.13825,5038666.45280,0,ON-9
12992,382892.27385,5038665.80611,0,ON-9
12993,382890.33043,5038666.68949,0,ON-9
12994,382893.27326,5038664.99740,0,ON-9
12995,382893.24404,5038668.71668,0,ON-9
12996,382892.90442,5038666.45290,0,ON-9
12997,382891.75959,5038667.16965,0,ON-9
12998,382891.27717,5038667.16286,0,ON-9
12999,380547.01882,5036926.11838,0,ON-9
13000,380712.02444,5037033.39775,0,ON-9
13001,380759.10961,5037064.46478,0,ON-9
13002,380793.82260,5037087.29460,0,ON-9
13003,380740.26318,5037048.47213,0,ON-9
13004,380913.68254,5037164.83851,0,ON-9
13005,380885.79081,5037148.74859,0,ON-9
13006,381449.37771,5037567.28932,0,ON-9
13007,379982.14718,5036549.84177,0,ON-9
13008,379937.91370,5036521.98852,0,ON-9
13009,379902.43635,5036499.39187,0,ON-9
13010,381510.08999,5037614.19470,0,ON-9
13011,379844.89551,5036459.55904,0,ON-9
13012,379783.48497,5036420.07588,0,ON-9
13013,379729.37323,5036386.99004,0,ON-9
13014,376677.90441,5035109.09309,0,ON-9
13015,380667.88819,5037003.85494,0,ON-9
13016,380657.89697,5036997.27535,0,ON-9
13017,380663.97942,5037001.49759,0,ON-9
13018,382879.52375,5038662.98397,0,ON-9
13019,378984.14253,5036091.40746,0,ON-9
13020,378913.38015,5036082.03429,0,ON-9
13021,379065.28755,5036113.96755,0,ON-9
13022,377325.30044,5035395.13621,0,ON-9
13023,377441.18176,5035485.74066,0,ON-9
13024,381046.14427,5037251.82269,0,ON-9
13025,381067.15800,5037261.97062,0,ON-9
13026,381900.41507,5037917.33218,0,ON-9
13027,382940.50794,5038682.31079,0,ON-9
13028,384681.20485,5039284.35421,0,ON-9
13029,384679.80186,5039286.53174,0,ON-9
13030,384682.65139,5039289.38127,0,ON-9
13031,384682.65139,5039292.23080,0,ON-9
13032,384683.08845,5039285.58190,0,ON-9
13033,384676.95234,5039286.53174,0,ON-9
13034,384682.41955,5039286.25080,0,ON-9
13035,384682.65139,5039283.68221,0,ON-9
13036,384681.75066,5039284.91300,0,ON-9
13037,384680.11040,5039284.92063,0,ON-9
13038,384683.75734,5039284.24411,0,ON-9
13039,384681.75066,5039286.25080,0,ON-9
13040,384683.96674,5039284.54473,0,ON-9
13041,384682.75400,5039286.73001,0,ON-9
13042,384682.22992,5039288.93087,0,ON-9
13043,384682.75400,5039285.79765,0,ON-9
13044,384681.70155,5039280.12030,0,ON-9
13045,384682.75400,5039285.17770,0,ON-9
13046,384683.23927,5039286.68447,0,ON-9
13047,384682.45925,5039285.27346,0,ON-9
13048,384683.15130,5039284.64774,0,ON-9
13049,384681.24337,5039286.05360,0,ON-9
13050,384685.31849,5039287.67245,0,ON-9
13051,384679.15672,5039281.51017,0,ON-9
13052,384683.22845,5039291.68949,0,ON-9
13053,384676.95234,5039292.23080,0,ON-9
13054,384683.21154,5039285.69200,0,ON-9
13055,384682.96541,5039287.76844,0,ON-9
13056,384676.95234,5039283.68221,0,ON-9
13057,384683.02353,5039286.86025,0,ON-9
13058,384683.19018,5039284.75270,0,ON-9
13059,384683.03365,5039290.91029,0,ON-9
13060,384681.47176,5039283.82572,0,ON-9
13061,384681.41036,5039285.46097,0,ON-9
13062,384681.87374,5039284.35421,0,ON-9
13063,384684.42624,5039284.91300,0,ON-9
13064,384683.08845,5039285.58190,0,ON-9
13065,384683.75734,5039286.25080,0,ON-9
13066,384683.75734,5039287.58859,0,ON-9
13067,384682.75400,5039285.58190,0,ON-9
13068,373627.29605,5028723.34769,0,ON-9
13069,373626.97302,5028724.44534,0,ON-9
13070,371784.91677,5033224.90877,0,ON-9
13071,371785.60174,5033225.93622,0,ON-9
13072,371786.01858,5033225.53363,0,ON-9
13073,372304.71616,5031952.91239,0,ON-9
13074,372304.71616,5031953.58129,0,ON-9
13075,372304.71616,5031952.24350,0,ON-9
13076,372305.24789,5031951.87242,0,ON-9
13077,372306.33942,5031951.79937,0,ON-9
13078,372305.58132,5031952.23301,0,ON-9
13079,372304.82565,5031950.90421,0,ON-9
13080,372304.61195,5031951.24148,0,ON-9
13081,372305.71977,5031951.57429,0,ON-9
13082,372305.38505,5031950.90570,0,ON-9
13083,372304.77275,5031950.86454,0,ON-9
13084,372306.44228,5031954.32596,0,ON-9
13085,372304.04726,5031951.57460,0,ON-9
13086,372306.46997,5031950.44890,0,ON-9
13087,372305.38505,5031950.90570,0,ON-9
13088,372304.83156,5031952.69343,0,ON-9
13089,372306.46997,5031951.19937,0,ON-9
13090,372303.90921,5031951.88702,0,ON-9
13091,372304.60195,5031951.73692,0,ON-9
13092,372304.71616,5031950.90570,0,ON-9
13093,372306.05395,5031952.24350,0,ON-9
13094,372304.43231,5031951.75028,0,ON-9
13095,372306.72284,5031952.24350,0,ON-9
13096,372305.83742,5031952.58334,0,ON-9
13097,373750.98183,5028418.66910,0,ON-9
13098,371920.84920,5032887.07403,0,ON-9
13099,371921.46219,5032888.93763,0,ON-9
13100,371921.71900,5032887.81385,0,ON-9
13101,371922.19690,5032887.33595,0,ON-9
13102,371922.05345,5032887.57490,0,ON-9
13103,371922.05345,5032888.91269,0,ON-9
13104,371922.91358,5032888.67263,0,ON-9
13105,371922.63453,5032887.71845,0,ON-9
13106,371920.96853,5032887.95013,0,ON-9
13107,371921.20950,5032888.59390,0,ON-9
13108,372214.92637,5032177.45790,0,ON-9
13109,373495.51069,5029150.07878,0,ON-9
13110,373826.73510,5028231.85247,0,ON-9
13111,373574.72636,5028849.21390,0,ON-9
13112,373686.95950,5027495.53143,0,ON-9
13113,372444.34745,5031616.36307,0,ON-9
13114,372596.46170,5031240.52089,0,ON-9
13115,372595.71390,5031241.02955,0,ON-9
13116,372595.76389,5031241.42113,0,ON-9
13117,372595.71390,5031244.04514,0,ON-9
13118,372597.13402,5031240.86594,0,ON-9
13119,372596.26035,5031241.57600,0,ON-9
13120,372595.81166,5031241.33931,0,ON-9
13121,373903.75344,5028048.19289,0,ON-9
13122,373901.74676,5028046.18620,0,ON-9
13123,373902.75010,5028046.21407,0,ON-9
13124,373902.75010,5028046.53612,0,ON-9
13125,373902.75010,5028046.21407,0,ON-9
13126,373901.74676,5028046.85510,0,ON-9
13127,373904.17022,5028046.14504,0,ON-9
13128,373903.08455,5028047.52400,0,ON-9
13129,373902.41565,5028048.19289,0,ON-9
13130,373902.27220,5028047.57195,0,ON-9
13131,373903.60847,5028048.57184,0,ON-9
13132,373901.24916,5028046.47987,0,ON-9
13133,373903.84300,5028046.85510,0,ON-9
13134,373901.65720,5028047.40155,0,ON-9
13135,373903.50057,5028047.98080,0,ON-9
13136,373903.29284,5028045.22688,0,ON-9
13137,373902.20736,5028047.66921,0,ON-9
13138,373904.25104,5028047.23033,0,ON-9
13139,373903.75344,5028044.84841,0,ON-9
13140,373903.50057,5028046.47987,0,ON-9
13141,373902.41565,5028046.85510,0,ON-9
13142,373903.75344,5028047.52400,0,ON-9
13143,373903.22347,5028046.61841,0,ON-9
13144,373902.27673,5028047.09179,0,ON-9
13145,373021.50203,5030194.69259,0,ON-9
13146,372882.69968,5030529.06145,0,ON-9
13147,372894.85769,5030499.17614,0,ON-9
13148,373078.10031,5030055.46738,0,ON-9
13149,372879.08456,5030535.85899,0,ON-9
13150,372980.91559,5030292.94338,0,ON-9
13151,372864.78909,5030569.10686,0,ON-9
13152,373069.68448,5030075.09460,0,ON-9
13153,372903.90357,5030464.22487,0,ON-9
13154,373238.17478,5029688.60966,0,ON-9
13155,373308.30173,5029516.70748,0,ON-9
13156,371741.07582,5033342.88756,0,ON-9
13157,373653.31333,5028658.79274,0,ON-9
13158,373661.46902,5028641.81261,0,ON-9
13159,373655.90190,5028651.65199,0,ON-9
13160,373253.05953,5027263.01877,0,ON-9
13161,373202.03851,5027234.56817,0,ON-9
13162,373117.73065,5027185.61758,0,ON-9
13163,373321.46532,5027292.91633,0,ON-9
13164,373621.46815,5027465.29154,0,ON-9
13165,373417.17702,5027347.79797,0,ON-9
13166,372343.12607,5031860.81490,0,ON-9
13167,372342.36322,5031858.24693,0,ON-9
13168,372254.17416,5032079.92845,0,ON-9
13169,372125.75804,5032396.60989,0,ON-9
13170,371504.99734,5033909.04653,0,ON-9
13171,373560.27878,5028889.71544,0,ON-9
13172,373889.70662,5028075.61764,0,ON-9
13173,371176.24046,5034710.97840,0,ON-9
13174,372581.09738,5031278.24033,0,ON-9
13175,372522.53687,5031430.30180,0,ON-9
13176,372490.56413,5031510.65349,0,ON-9
13177,372497.70576,5031492.24616,0,ON-9
13178,372412.02521,5031695.84827,0,ON-9
13179,372410.57628,5031698.74722,0,ON-9
13180,372558.55543,5031333.92573,0,ON-9
13181,372539.59900,5031377.36813,0,ON-9
13182,373120.12874,5029957.40616,0,ON-9
13183,373140.09406,5029913.71468,0,ON-9
13184,373196.60255,5029787.83923,0,ON-9
13185,373185.27607,5029814.91109,0,ON-9
13186,373120.27698,5029958.01592,0,ON-9
13187,373171.63973,5029842.30406,0,ON-9
